tweet_text,recipient,emotion,brand,tweet_length,lemmatized_review,emotion_code
"['user', 'thanks', 'stopping', 'ipad', 'case', 'zazzlesxsw', 'sxsw', 'link']",none,Neutral,none,12,user thanks stopping ipad case zazzlesxsw sxsw link,1
"['user', 'thanks', 'apple', 'store', 'sxsw', 'retweet']",Apple,Positive,Apple,8,user thanks apple store sxsw retweet,2
"['user', 'thanks', 'rt', 'ipad', '2', 'giveaway', 'detail', 'come', 'sxsw', 'sxswi']",none,Neutral,none,13,user thanks rt ipad 2 giveaway detail come sxsw sxswi,1
"['user', 'thanks', 'omar', 'updated', 'story', 'link', 'sxsw', 'google']",none,Neutral,none,10,user thanks omar updated story link sxsw google,1
"['user', 'thanks', 'sxsw', 'android', 'app', 'checking', 'link']",Android App,Positive,Google,10,user thanks sxsw android app checking link,2
"['user', 'thanks', 'good', 'tidbit', 'io', 'conference', 'thanks', 'sharing', 'sxsw', 'google']",none,Neutral,none,15,user thanks good tidbit io conference thanks sharing sxsw google,1
"['user', 'thanx', '4', 'follow', 'nice', 'meetin', 'user', 'sxsw', 'party', 'let', 'peep', 'know', 'user', 'iphonedev', 'androiddev', 'iphone']",none,Neutral,none,20,user thanx 4 follow nice meetin user sxsw party let peep know user iphonedev androiddev iphone,1
"['purchased', 'ipad', '2', 'sxsw', 'see', 'people', 'buying', 'white', 'one', 'nicer', 'frame', 'presentation', 'reading']",none,Neutral,none,24,purchased ipad 2 sxsw see people buying white one nicer frame presentation reading,1
"['user', 'rt', 'make', 'want', '1', 'iphone', 'use', 'uppward', '2', 'tshirt', 'clever', 'design', '3', 'sxsw', 'jerk']",iPhone,Positive,Apple,23,user rt make want 1 iphone use uppward 2 tshirt clever design 3 sxsw jerk,2
"['user', 'exactly', 'sayin', 'rt', 'able', 'attend', 'sxsw', 'buy', 'ipad', 'today', 'consider', 'japan', 'relief']",none,Neutral,none,25,user exactly sayin rt able attend sxsw buy ipad today consider japan relief,1
"['user', 'impressive', 'quotpopupquot', 'store', 'must', 'purchased', 'ipad', '2', 'enjoy', 'sxsw']",iPad,Positive,Apple,17,user impressive quotpopupquot store must purchased ipad 2 enjoy sxsw,2
"['art', 'ipad', 'view', 'daily', 'sxsw', 'free', 'coffee', 'idevice', 'recharging', 'user', 'åç', 'austin', 'detail', 'link']",none,Neutral,none,20,art ipad view daily sxsw free coffee idevice recharging user åç austin detail link,1
"['user', 'sxsw', 'folk', 'pretty', 'koolaiddrinking', 'bunch', 'think', 'android', 'tablet', 'hardcore', 'linux', 'nerd', 'let', 'know']",none,Neutral,none,24,user sxsw folk pretty koolaiddrinking bunch think android tablet hardcore linux nerd let know,1
"['deleting', 'sxsw', 'iphone', 'app', 'link']",iPad or iPhone App,Negative,Apple,6,deleting sxsw iphone app link,0
"['download', 'sxsw', 'app', 'iphone', 'link']",none,Neutral,none,11,download sxsw app iphone link,1
"['enjoying', 'sxsw', 'california', 'hollywood', 'silicon', 'valley', 'meet', 'nyc', 'sunny', 'austin', 'bythepool', 'cowboy', 'boot', 'ipad', 'vibe', 'sxswi']",none,Neutral,none,21,enjoying sxsw california hollywood silicon valley meet nyc sunny austin bythepool cowboy boot ipad vibe sxswi,1
"['jamin', 'sxsw', 'itunes', 'album', 'link']",none,Neutral,none,7,jamin sxsw itunes album link,1
"['checkout', 'tronloungesxsw', 'see', 'disney', '2nd', 'screen', 'free', 'ipad', 'app', 'amp', 'tronlegacy', 'r3conf1gur3d', 'soundtrax', 'sxsw']",none,Neutral,none,16,checkout tronloungesxsw see disney 2nd screen free ipad app amp tronlegacy r3conf1gur3d soundtrax sxsw,1
"['watching', '3d', 'rendering', 'google', 'team', 'put', 'together', 'awe', 'inspiring', 'like', 'jetsons', 'marissagoogle', 'sxsw']",Google,Positive,Google,20,watching 3d rendering google team put together awe inspiring like jetsons marissagoogle sxsw,2
"['user', 'apple', 'sxsw', 'popupstore', 'like', 'crack', 'house', 'mac', 'addict']",Apple,Negative,Apple,13,user apple sxsw popupstore like crack house mac addict,0
"['sxsw', 'apple', 'popup', 'store', 'austin', 'see', 'map', 'waiting', 'ipad2', 'want', 'buy', 'one', 'user', 'user', 'user']",none,Neutral,none,25,sxsw apple popup store austin see map waiting ipad2 want buy one user user user,1
"['best', 'thing', 'saw', 'sxsw', 'tonight', 'rt', 'user', 'security', 'guard', 'protecting', 'ipad', '2', 'awesome', 'link']",iPad,Positive,Apple,19,best thing saw sxsw tonight rt user security guard protecting ipad 2 awesome link,2
"['z43', 'let', 'body', 'hit', 'floor', 'link', 'code', 'valid', '800115959a', '031511', 'infektd', 'sxsw', 'zlf']",none,Neutral,none,15,z43 let body hit floor link code valid 800115959a 031511 infektd sxsw zlf,1
"['chance', 'user', 'buy', 'ipad', '2', 'sxsw', 'unless', 'already', 'got', 'one', 'way']",none,Neutral,none,22,chance user buy ipad 2 sxsw unless already got one way,1
"['apple', 'classiest', 'facist', 'company', 'america', 'kara', 'swisher', 'sxsw']",Apple,Negative,Apple,12,apple classiest facist company america kara swisher sxsw,0
"['user', 'constant', 'ipad', 'iphone', 'switch', 'making', 'sxsw', 'making', 'feel', 'like', 'giant']",iPhone,Positive,Apple,19,user constant ipad iphone switch making sxsw making feel like giant,2
"['video', 'first', 'ipad2', 'unboxing', 'outside', 'apple', 'store', 'sxsw', 'coming', 'soon', 'find', 'decent', 'wifi']",none,Neutral,none,22,video first ipad2 unboxing outside apple store sxsw coming soon find decent wifi,1
"['user', 'geek', 'need', 'somewhere', 'downtown', 'line', 'get', 'ipad', '2', 'dropping', 'sxsw']",iPad,Positive,Apple,19,user geek need somewhere downtown line get ipad 2 dropping sxsw,2
"['saw', 'google', 'streetvview', 'car', 'sxsw']",none,Neutral,none,7,saw google streetvview car sxsw,1
"['line', 'google', 'bing', 'pagerank', 'session', 'crazy', 'sxsw']",none,Neutral,none,10,line google bing pagerank session crazy sxsw,1
"['yes', 'google', 'party', 'glowing', 'cup', 'sxsw', 'link']",Google,Positive,Google,11,yes google party glowing cup sxsw link,2
"['bringing', 'heat', '\x89ûïif', 'show', 'content', 'quality', 'i\x89ûªm', 'much', 'likely', 'rank', 'you\x89û\x9d', 'sxsw', 'via', 'user', 'amp', 'user', 'ranking']",none,Neutral,none,25,bringing heat ûïif show content quality iûªm much likely rank youû sxsw via user amp user ranking,1
"['awaiting', 'high', 'priestess', 'google', 'marissa', 'mayer', 'sxsw']",none,Neutral,none,9,awaiting high priestess google marissa mayer sxsw,1
"['saw', 'huge', 'ipad', '2', 'line', 'popup', 'apple', 'store', 'people', 'really', 'really', 'want', 'sxsw']",iPad,Positive,Apple,18,saw huge ipad 2 line popup apple store people really really want sxsw,2
"['saw', 'ipad', '2', 'close', 'first', 'time', 'sxsw', 'shiny']",iPad,Positive,Apple,15,saw ipad 2 close first time sxsw shiny,2
"['line', 'ipad', '2', 'apple', 'store', 'demo', 'unit', '5pm', 'sxsw', 'fb', 'link', 'link']",iPad,Positive,Apple,18,line ipad 2 apple store demo unit 5pm sxsw fb link link,2
"['watching', 'ipadmade', 'movie', 'busy', 'make', 'wish', 'whatever', 'party', 'made', 'instead', 'sxsw']",none,Neutral,none,25,watching ipadmade movie busy make wish whatever party made instead sxsw,1
"['user', 'league', 'extraordinary', 'hacker', 'event', 'organised', 'google', 'build', 'robot', 'good', 'link', 'sxsw', 'hmm']",none,Neutral,none,19,user league extraordinary hacker event organised google build robot good link sxsw hmm,1
"['checkout', 'league', 'extraordinary', 'hacker', 'sxsw', 'lego', 'google', 'link']",none,Neutral,none,14,checkout league extraordinary hacker sxsw lego google link,1
"['user', 'line', 'temporary', 'apple', 'store', 'sxsw', 'unreal', 'walked', 'way', 'convention', 'center', 'ipad2']",none,Neutral,none,24,user line temporary apple store sxsw unreal walked way convention center ipad2,1
"['lustre', 'pearl', 'getting', 'ready', 'presentation', 'team', 'android', 'award', 'sxsw']",none,Neutral,none,16,lustre pearl getting ready presentation team android award sxsw,1
"['watching', 'man', 'game', 'radisson', 'waiting', 'next', 'talk', 'ipad', 'v', 'android', 'sxsw']",none,Neutral,none,20,watching man game radisson waiting next talk ipad v android sxsw,1
"['download', 'official', 'featured', 'artist', 'sxsw', 'playlist', 'via', 'itunes', '22', 'song', 'absolutley', 'free', 'link']",none,Neutral,none,18,download official featured artist sxsw playlist via itunes 22 song absolutley free link,1
"['may', 'man', 'sxsw', 'without', 'iphone']",none,Neutral,none,11,may man sxsw without iphone,1
"['shh', 'promo', 'code', 'ipad', '2', 'giveaway', 'sxsw2011', 'sxsw', 'web', 'developer', 'winning', 'link']",none,Neutral,none,19,shh promo code ipad 2 giveaway sxsw2011 sxsw web developer winning link,1
"['record', 'notwas', 'ipad', '2', 'line', 'merely', 'passed', 'making', 'minor', 'sxsw', 'round', 'home']",none,Neutral,none,25,record notwas ipad 2 line merely passed making minor sxsw round home,1
"['enjoying', 'resurgence', '\x89ûïuser', 'austin', 'convention', 'center', 'today', 'w', 'user', 'fam', 'showing', 'new', 'iphone', 'game', 'sxsw\x89û\x9d']",none,Neutral,none,22,enjoying resurgence ûïuser austin convention center today w user fam showing new iphone game sxswû,1
"['enjoying', 'rooftop', 'terrace', 'speakeasy', 'reassured', 'extraordinary', 'hacking', 'google', 'meant', 'soft', 'couch', 'bar', 'sxsw']",none,Neutral,none,19,enjoying rooftop terrace speakeasy reassured extraordinary hacking google meant soft couch bar sxsw,1
"['n26', 'set', 'terror', 'level', 'red', 'link', 'code', 'valid', '40075959p', '031311', 'infektd', 'sxsw', 'necro']",none,Neutral,none,15,n26 set terror level red link code valid 40075959p 031311 infektd sxsw necro,1
"['user', 'unofficial', 'sxsw', 'torrent', 'great', 'way', 'hear', 'expect', 'year', 'link']",none,Neutral,none,18,user unofficial sxsw torrent great way hear expect year link,1
"['going', 'urinal', 'holding', 'ipad', 'tweeting', 'tough', 'sxsw']",none,Neutral,none,15,going urinal holding ipad tweeting tough sxsw,1
"['phone', 'way', 'battery', 'wise', 'believe', 'week', 'week', 'would', 'comfortable', 'typing', 'ipad', 'sixth', 'st', 'sxsw']",iPad,Positive,Apple,27,phone way battery wise believe week week would comfortable typing ipad sixth st sxsw,2
"['user', 'theory', 'using', 'google', 'mood', 'index', 'social', 'medium', 'post', 'predict', 'movement', 'dow', 'jones', '6', 'day', 'advance', 'sxsw', 'smvis']",none,Neutral,none,22,user theory using google mood index social medium post predict movement dow jones 6 day advance sxsw smvis,1
"['shoe', 'foot', 'newspaper', 'always', 'chasing', 'young', 'reader', 'sxsw', 'young', 'developer', 'pack', 'panel', 'ipad', 'design', 'boomer', 'yourmom']",none,Neutral,none,21,shoe foot newspaper always chasing young reader sxsw young developer pack panel ipad design boomer yourmom,1
"['either', 'go', 'sxsw', 'wait', 'line', 'buy', 'tricked', 'ipad', 'mom', 'birthday', 'guess', 'austin', '\x89ª´']",iPad,Positive,Apple,26,either go sxsw wait line buy tricked ipad mom birthday guess austin ª´,2
"['review', 'probably', 'downloading', 'sxsw', 'torrent', 'making', 'thing', 'slow', 'link']",none,Neutral,none,15,review probably downloading sxsw torrent making thing slow link,1
"['oh', 'another', 'way', 'talk', 'shit', 'net', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",none,Negative,none,23,oh another way talk shit net google launch major new social network called circle possibly today link sxsw,0
"['user', 'flap', 'loose', 'peeked', 'look', 'like', 'apple', 'store', 'built', 'day', 'sxsw']",none,Positive,none,20,user flap loose peeked look like apple store built day sxsw,2
"['bet', 'lot', 'nerd', 'sxsw', 'using', 'iphone', 'light', 'saber', 'app', 'barroom', 'brawl', 'instead', 'fist']",none,Neutral,none,22,bet lot nerd sxsw using iphone light saber app barroom brawl instead fist,1
"['quotif', 'one', 'thing', 'sxsw', 'good', 'flash', 'mob', 'hivethinkquot', 'apple', 'win', 'user', 'sxsw', 'ipad2', 'link']",Apple,Positive,Apple,20,quotif one thing sxsw good flash mob hivethinkquot apple win user sxsw ipad2 link,2
"['user', 'oh', 'apple', 'smart', 'sxsw']",Apple,Positive,Apple,10,user oh apple smart sxsw,2
"['user', 'flowing', 'like', 'water', 'pop', 'apple', 'store', 'downtown', 'austin', 'near', 'sxsw', 'know', 'anyone', 'still']",none,Neutral,none,20,user flowing like water pop apple store downtown austin near sxsw know anyone still,1
"['user', 'journalist', 'spent', 'money', 'sxsw', 'pass', 'afford', 'google', 'tv']",Google,Negative,Google,17,user journalist spent money sxsw pass afford google tv,0
"['user', 'setting', 'temporary', 'store', 'sxsw', 'today', 'bother', 'apple', 'store', 'coming', 'u']",Apple,Positive,Apple,21,user setting temporary store sxsw today bother apple store coming u,2
"['thing', 'got', 'smarmcake', 'sxsw', 'writeup', 'google', 'ontologists', 'link', 'ontologyshoutoutwut']",none,Neutral,none,17,thing got smarmcake sxsw writeup google ontologists link ontologyshoutoutwut,1
"['well', 'something', 'happening', 'bus', 'stop', 'prob', 'something', 'sxsw', 'apple', 'know', 'link']",none,Neutral,none,16,well something happening bus stop prob something sxsw apple know link,1
"['mayer', 'think', 'simplicity', 'lot', 'google', 'developing', 'product', 'sxsw', 'jr']",none,Positive,none,14,mayer think simplicity lot google developing product sxsw jr,2
"['really', 'think', 'ipad', '2', 'stock', 'went', 'sxsw']",none,Neutral,none,14,really think ipad 2 stock went sxsw,1
"['apple', 'truck', 'need', 'ipad', 'sxsw']",iPad,Positive,Apple,10,apple truck need ipad sxsw,2
"['ipad', 'pop', 'store', 'sxsw', 'caniexpenseanipad']",none,Neutral,none,9,ipad pop store sxsw caniexpenseanipad,1
"['user', 'android', 'rt', 'user', 'sxsw', 'go', 'blackberry', 'available', 'link']",none,Positive,none,16,user android rt user sxsw go blackberry available link,2
"['user', 'time', 'next', 'week', 'google', 'party', 'sxsw']",Google,Positive,Google,9,user time next week google party sxsw,2
"['user', 'thought', 'may', 'interested', 'sxsw', 'session', 'quotyour', 'mom', 'ipad', 'designing', 'boomersquot']",none,Neutral,none,18,user thought may interested sxsw session quotyour mom ipad designing boomersquot,1
"['food', 'thought', 'prefer', 'sxsw', 'app', 'website', 'scheduler', 'iphone', 'changed', 'life', 'interesting', 'smart', 'phone', 'changed', 'communication']",iPhone,Positive,Apple,21,food thought prefer sxsw app website scheduler iphone changed life interesting smart phone changed communication,2
"['met', 'three', 'girl', 'apple', 'itunes', 'connect', 'team', 'user', 'iphone', 'developer', 'meetup', 'got', '2', 'talk', 'would', 'change', 'itc', 'sxsw']",none,Neutral,none,25,met three girl apple itunes connect team user iphone developer meetup got 2 talk would change itc sxsw,1
"['run', '270', 'iphone', 'battery', '8', 'hour', 'sxsw']",none,Neutral,none,12,run 270 iphone battery 8 hour sxsw,1
"['google', 'math', 'day', 'wave', 'buzz', 'circle', 'google', 'circle', 'fail', 'sxsw']",none,Neutral,none,14,google math day wave buzz circle google circle fail sxsw,1
"['ringo', 'deathstarr', 'flooding', 'ear', 'canal', 'red', '7', 'right', 'mind', 'adi', 'showcase', 'location', 'link', 'sxsw']",none,Neutral,none,19,ringo deathstarr flooding ear canal red 7 right mind adi showcase location link sxsw,1
"['apple', 'enthusiast', 'lining', 'ipad2', 'outside', 'popup', 'apple', 'store', 'austin', 'sxsw', '6thcongress', 'open', '5pm', 'link']",none,Neutral,none,18,apple enthusiast lining ipad2 outside popup apple store austin sxsw 6thcongress open 5pm link,1
"['hipstamatic', 'giving', 'away', 'sxsw', 'hipstapaks', 'link', 'channel', 'news', 'apps', 'io', 'iphone']",none,Positive,none,11,hipstamatic giving away sxsw hipstapaks link channel news apps io iphone,2
"['one', 'time', 'feeling', 'android', 'developer', 'meetup', 'saturday', 'sxsw', '1230pm', 'sat', 'hilton', '615ab', 'welcome', 'rt', 'might']",none,Neutral,none,21,one time feeling android developer meetup saturday sxsw 1230pm sat hilton 615ab welcome rt might,1
"['sxsw', 'austin', 'apple', 'store', 'security', 'guard', 'enjoying', 'new', 'ipad2']",none,Neutral,none,10,sxsw austin apple store security guard enjoying new ipad2,1
"['nice', 'austin', 'apple', 'pop', 'shop', 'time', 'sxsw', 'rt', 'user', 'p', 'arrived', 'sxsw', 'link']",iPad,Positive,Apple,22,nice austin apple pop shop time sxsw rt user p arrived sxsw link,2
"['well', 'austin', 'place', 'u', 'get', 'ipad', '2', 'apparently', 'austinwins', 'sxsw']",iPad,Positive,Apple,16,well austin place u get ipad 2 apparently austinwins sxsw,2
"['google', 'latina', 'see', 'find', 'pornthis', 'first', 'impression', 'people', 'get', 'u', 'latism', 'sxsw', 'sxswlatam', 'latinasintech']",none,Neutral,none,21,google latina see find pornthis first impression people get u latism sxsw sxswlatam latinasintech,1
"['google', 'latina', 'see', 'find', 'pornthis', 'first', 'impression', 'people', 'get', 'u', 'latism', 'sxsw', 'sxswlatam', 'latinasintech\x89û\x9d']",none,Neutral,none,21,google latina see find pornthis first impression people get u latism sxsw sxswlatam latinasintechû,1
"['still', 'waiting', 'someone', 'stop', 'new', 'ipad', '2', 'game', 'prize', 'waiting', 'sxsw']",iPad,Positive,Apple,24,still waiting someone stop new ipad 2 game prize waiting sxsw,2
"['tweeting', 'new', 'ipad', '2', 'jealous', 'sxsw', 'wssxsw']",iPad,Positive,Apple,10,tweeting new ipad 2 jealous sxsw wssxsw,2
"['sitting', 'lobby', 'hotel', '2am', 'free', 'wifi', 'set', 'new', 'ipad', 'yeah', 'sxsw']",iPad,Positive,Apple,25,sitting lobby hotel 2am free wifi set new ipad yeah sxsw,2
"['experimenting', 'crucial', 'google', 'brand', 'say', 'marissa', 'mayer', 'marissagoogle', 'sxsw']",none,Neutral,none,12,experimenting crucial google brand say marissa mayer marissagoogle sxsw,1
"['live', 'tweeting', 'quotgoogle', 'bing', 'speak', 'ranking', 'begin', '10', 'min', 'doubt', 'say', 'anything', 'useful', 'may', 'interesting', 'sxsw']",none,Neutral,none,24,live tweeting quotgoogle bing speak ranking begin 10 min doubt say anything useful may interesting sxsw,1
"['apple', 'putting', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'tablet', 'app', 'disrupt', 'wait']",Apple,Positive,Apple,21,apple putting store downtown austin sxsw ipad 2 tablet app disrupt wait,2
"['apple', 'setting', 'temporary', 'store', 'sxsw', 'sell', 'ipad2', 'crazy', 'brilliant', 'convenient', 'link', 'apple', 'news', 'sxswi']",none,Neutral,none,19,apple setting temporary store sxsw sell ipad2 crazy brilliant convenient link apple news sxswi,1
"['apple', 'setting', 'temporary', 'store', 'austin', 'sxsw', 'attendee', 'get', 'ipad2', 'fix', 'link']",iPad,Positive,Apple,16,apple setting temporary store austin sxsw attendee get ipad2 fix link,2
"['group', 'texting', 'war', 'heat', 'fast', 'society', 'launch', 'new', 'android', 'app', 'update', 'iphone', 'app', 'link', 'sxsw', 'mobilenews']",none,Neutral,none,17,group texting war heat fast society launch new android app update iphone app link sxsw mobilenews,1
"['grouptexting', 'war', 'heat', 'fast', 'society', 'launch', 'new', 'android', 'app', 'update', 'iphone', 'app', 'sxsw', 'link']",none,Neutral,none,15,grouptexting war heat fast society launch new android app update iphone app sxsw link,1
"['sxsw', 'sitting', 'user', 'user', 'eric', 'google', 'getting', 'ready', 'link']",none,Neutral,none,13,sxsw sitting user user eric google getting ready link,1
"['ipad', 'tweeting', 'riding', 'thru', '210', 'sxsw']",none,Positive,none,7,ipad tweeting riding thru 210 sxsw,2
"['attn', 'user', 'rt', 'user', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",none,Neutral,none,22,attn user rt user apple opening temporary store downtown austin sxsw ipad 2 launch link,1
"['dear', 'user', 'please', 'tell', 'u', 'soon', 'google', 'circle', 'unveiled', 'sxsw', 'thanks']",Other Google product or service,Positive,,15,dear user please tell u soon google circle unveiled sxsw thanks,2
"['askd', 'user', 'sxsw', 'answr', 'rt', 'user', 'google', 'latina', 'amp', 'find', 'porn', '1st', 'impression', 'people', 'get', 'u', 'latism']",none,Neutral,none,24,askd user sxsw answr rt user google latina amp find porn 1st impression people get u latism,1
"['well', 'user', 'user', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",Apple,Positive,Apple,21,well user user apple opening temporary store downtown austin sxsw ipad 2 launch link,2
"['via', 'user', 'sxsw', '2011', 'google', 'bing', 'smackdown', 'bloody', 'banality', 'link']",none,Neutral,none,15,via user sxsw 2011 google bing smackdown bloody banality link,1
"['help', 'user', 'advance', 'techstars', 'user', 'link', 'getoutthevote', 'sxsw', 'ipad', 'iphone', 'startup']",none,Neutral,none,14,help user advance techstars user link getoutthevote sxsw ipad iphone startup,1
"['p', 'user', 'google', 'throw', 'btchin', 'party', 'shout', 'spazmatics', 'sxsw']",Google,Positive,Google,14,p user google throw btchin party shout spazmatics sxsw,2
"['user', 'article', 'sxsw', 'good', 'linking', 'iphone', 'train', 'opposite', 'easy', 'link']",none,Neutral,none,25,user article sxsw good linking iphone train opposite easy link,1
"['hmm', 'user', 'broke', 'google', 'circle', 'story', 'morning', 'user', 'pointing', 'u', 'article', 'link', 'scinfluence', 'sxsw']",none,Neutral,none,18,hmm user broke google circle story morning user pointing u article link scinfluence sxsw,1
"['wow', 'user', 'developed', 'ipad', 'app', '15k', 'newsapps', 'sxsw']",iPad or iPhone App,Positive,Apple,11,wow user developed ipad app 15k newsapps sxsw,2
"['like', 'user', 'download', 'freak', 'jet', 'iphone', 'hilarious', 'see', 'learning', 'new', 'stuff', 'sxsw']",iPad or iPhone App,Positive,Apple,16,like user download freak jet iphone hilarious see learning new stuff sxsw,2
"['grab', 'user', 'betainvites', 'sxsw', 'user', 'new', 'android', 'camera', 'raise', '11m', 'valley', 'player', 'bitlyea1zgd', 'via', 'user']",Android,Positive,Google,17,grab user betainvites sxsw user new android camera raise 11m valley player bitlyea1zgd via user,2
"['like', 'user', 'seen', 'austin', 'google', 'streetview', 'checking', 'apartment', 'sxsw', 'austin', 'easy', 'click']",none,Neutral,none,23,like user seen austin google streetview checking apartment sxsw austin easy click,1
"['omg', '\x89ûïuser', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad', '2', 'launch', 'link']",Apple,Positive,Apple,24,omg ûïuser rumor apple opening temporary store downtown austin sxsw ipad 2 launch link,2
"['user', 'marissa', 'mayer', '40', 'google', 'map', 'use', 'mobile', 'sxsw', 'link']",Other Google product or service,Positive,,12,user marissa mayer 40 google map use mobile sxsw link,2
"['\x89ûïuser', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'mashable', 'link']",none,Neutral,none,19,ûïuser new ubersocial iphone app store includes uberguide sxsw sponsored mashable link,1
"['perception', 'google', 'street', 'view', '\x89ûïbig', 'brother\x89û\x9d', 'trying', 'transparent', 'data', 'give', 'user', 'control', 'user', 'sxsw']",none,Neutral,none,24,perception google street view ûïbig brotherû trying transparent data give user control user sxsw,1
"['line', 'user', 'pop', '30', 'deep', 'line', 'user', 'crossroad', 'closer', '300', 'big', 'demand', '4', 'liz', 'phair', 'w', 'freecreditscore', 'band', 'sorry', 'ipad2', 'sxsw']",none,Neutral,none,24,line user pop 30 deep line user crossroad closer 300 big demand 4 liz phair w freecreditscore band sorry ipad2 sxsw,1
"['mom', 'user', 'quick', 'apply', 'job', 'user', 'need', 'help', 'identifying', 'bird', 'search', 'sxsw', 'link']",none,Neutral,none,19,mom user quick apply job user need help identifying bird search sxsw link,1
"['cc', 'user', 'rt', 'user', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'cont', 'link']",none,Neutral,none,20,cc user rt user new ubersocial iphone app store includes uberguide sxsw cont link,1
"['user', 'tell', 'ipad', 'making', 'accessible', 'people', 'site', 'ready', 'poursite', 'sxsw', 'link']",iPad,Positive,Apple,20,user tell ipad making accessible people site ready poursite sxsw link,2
"['live', 'user', 'sxsw', 'mobile', 'accessibility', 'session', 'room', '8a', 'surprise', 'guest', 'charles', 'chen', 'answering', 'question', 'android', 'accessxsw']",none,Neutral,none,21,live user sxsw mobile accessibility session room 8a surprise guest charles chen answering question android accessxsw,1
"['sxsw', 'protip', 'iphone', 'keep', 'saying', 'internet', 'connection', 'good', 'signal', 'turn', '3g', 'edge', 'work', 'perfectly']",none,Neutral,none,24,sxsw protip iphone keep saying internet connection good signal turn 3g edge work perfectly,1
"['quotmultiple', 'approach', 'monetizationquot', 'iphone', 'game', 'dev', 'quotbut', 'ad', 'would', 'cheapen', 'productquot', 'ok', 'good', 'luck', 'sxsw']",none,Neutral,none,20,quotmultiple approach monetizationquot iphone game dev quotbut ad would cheapen productquot ok good luck sxsw,1
"['music', 'artist', 'duckett', 'song', 'name', 'another', 'girl', 'instrumental', 'source', 'creative', 'common', 'via', 'ipad', 'sxsw', 'gadget', 'link']",none,Neutral,none,17,music artist duckett song name another girl instrumental source creative common via ipad sxsw gadget link,1
"['google', 'latitude', 'checkins', 'follow', 'foursquare', 'reward', 'sxsw', 'link', 'free', 'googlela', 'googlemarch', 'sxsw']",Other Google product or service,Neutral,,13,google latitude checkins follow foursquare reward sxsw link free googlela googlemarch sxsw,1
"['google', 'latitude', 'make', 'big', 'push', 'sxswwill', 'breakthrough', 'year', 'link']",Google,Positive,Google,14,google latitude make big push sxswwill breakthrough year link,2
"['mobile', 'activation', 'user', '200', '9', 'month', 'android', 'taking', 'huge', 'market', 'share', 'sxswmobileapps', 'sxsw', 'accessxsw']",Android,Positive,Google,18,mobile activation user 200 9 month android taking huge market share sxswmobileapps sxsw accessxsw,2
"['robot', 'battle', 'hosted', 'google', 'lego', 'start', 'sxsw', 'link']",none,Neutral,none,13,robot battle hosted google lego start sxsw link,1
"['congrats', 'user', 'another', 'user', 'winner', 'ipad', 'case', 'going', 'mission', 'trip', 'sister', 'haiti', 'sxsw', 'cbatsxsw']",iPad,Positive,Apple,23,congrats user another user winner ipad case going mission trip sister haiti sxsw cbatsxsw,2
"['congrats', 'user', 'executing', 'user', 'event', 'guide', 'loaded', 'iphone', 'sxsw', 'sxsw11', 'link']",iPad or iPhone App,Positive,Apple,18,congrats user executing user event guide loaded iphone sxsw sxsw11 link,2
"['congrats', 'user', 'getting', 'next', 'level', 'fave', 'ipad', 'game', 'pengairborne', 'dowtimebetweensessions', 'iamagameshater', 'sxsw']",none,Neutral,none,18,congrats user getting next level fave ipad game pengairborne dowtimebetweensessions iamagameshater sxsw,1
"['congrats', 'user', 'winning', 'ipad', '2', 'raffled', 'smileyparty', 'check', 'inbox', 'detail', 'sxsw']",none,Neutral,none,18,congrats user winning ipad 2 raffled smileyparty check inbox detail sxsw,1
"['congrats', 'user', 'winning', 'last', 'user', 'ipad', 'case', 'boyfriend', 'aw', 'sxsw', 'cbatsxsw']",iPad,Positive,Apple,17,congrats user winning last user ipad case boyfriend aw sxsw cbatsxsw,2
"['redcross', '9099', 'rt', 'user', 'afford', 'attend', 'sxsw', 'buy', 'ipad', 'today', 'consider', 'japan', 'earthquake', 'relief']",none,Neutral,none,25,redcross 9099 rt user afford attend sxsw buy ipad today consider japan earthquake relief,1
"['en', 'route', 'austin', 'sxsw', 'bet', 'new', 'iphone', '5', '90', 'flight']",none,Neutral,none,18,en route austin sxsw bet new iphone 5 90 flight,1
"['en', 'route', 'austin', 'tx', 'sxsw', 'accompanied', 'fedora', 'instrument', 'weird', 'haircut', 'apple', 'product']",none,Neutral,none,18,en route austin tx sxsw accompanied fedora instrument weird haircut apple product,1
"['san', 'jose', 'austin', 'surrounded', 'apple', 'google', 'peep', 'every', 'tech', 'nerd', 'dream', 'time', 'turn', 'charm', 'find', 'new', 'bff', 'sxsw']",Google,Positive,Google,27,san jose austin surrounded apple google peep every tech nerd dream time turn charm find new bff sxsw,2
